,user,date,tweet,polarity,valueDelta,volume,volumeDelta
0,BarrySilbert,2014-03-05,@Dogecoinecu where can i buy a roll?,Positive,1.72200379899999e-05,1247530.0,-2531020.0
1,BarrySilbert,2016-06-24,@iamjosephyoung Dogecoin is still worth $43 billion,Positive,-1.2679956900000133e-06,459727.0,-41307.0
2,BarrySilbert,2016-07-12,@DOGECOINDADDY1 @ChrisAgrios i think the best thing about dogecoin is the community; the worst thing is the elon worship,Positive,-2.526998290000018e-06,382756.0,159056.0
3,BarrySilbert,2021-04-16,"@ChrisAgrios @DOGECOINDADDY1 that is awesome to hear. but with all respect, the whole ""dogecoin army"" thing is not helping. focus on development and driving utility and the rest will follow",Positive,0.18428271000000002,69410680685.37,51494060299.34
4,BarrySilbert,2021-05-04,@gang2318 @DOGECOINDADDY1 thanks Juan Terry. i like you too!,Positive,0.10106044000000003,38238126181.09,27711476203.389996
5,BarrySilbert,2021-05-22,"@DOGECOINDADDY1 wait, is this really true?",Positive,-0.01634543999999999,5243222352.1,-2209639850.5099993
6,BarrySilbert,2021-05-22,"Robinhood only supports trading of Bitcoin, Bitcoin Cash, Dogecoin, Ethereum, Litecoin and...Ethereum Classic

I think I now know where the DOGE money is going next https://t.co/wH72c7Hi6O",Positive,-0.01634543999999999,5243222352.1,-2209639850.5099993
7,BarrySilbert,2021-05-22,Tesla -&gt; GameStop -&gt; Dogecoin -&gt; ???,Positive,-0.01634543999999999,5243222352.1,-2209639850.5099993
8,BarrySilbert,2021-05-22,@ErikVoorhees #makedogegreatagain,Positive,-0.01634543999999999,5243222352.1,-2209639850.5099993
9,BarrySilbert,2021-05-24,"@paulvigna yes, but Dogecoin -- the ultimate safe haven asset -- is up 12%",Positive,0.059446909999999964,6821088755.11,-322456615.8800001
10,BarrySilbert,2021-05-29,"@Doge_Ranger I love the enthusiasm and community around Dogecoin. As an investment, I think it is too early to tell. I’m certainly watching",Positive,-0.008288400000000029,2470710736.98,-818744902.6100001
11,BarrySilbert,2015-10-30,@shaig go doge or go home,Negative,9.597992170000017e-06,482992.0,-194644.0
12,BarrySilbert,2016-07-21,"@josephjpeters yup. who knows, we all might be using doge in space someday",Negative,-4.485002140000019e-06,252756.0,-174826.0
13,BarrySilbert,2016-12-29,@alansilbert @paulvigna @throughnothing but he's leveraged to the hilt in doge,Negative,5.2789982800000045e-06,214764.0,-295278.0
14,BarrySilbert,2019-07-23,"@HaileyLennonBTC @GOLDCOUNCIL sure, but you’ll need to hop on a plane to prague asap. and we’re paying in doge",Negative,-0.00011942504863999984,21006915.7548452,-19174676.4787845
15,BarrySilbert,2021-01-29,Crossing my fingers that one of our portfolio companies went irresponsibly long Dogecoin and never told us,Negative,0.003427850000000003,25403310432.42,-10971544561.29
16,BarrySilbert,2021-02-06,@zackvoell what's dogecoin?,Negative,0.010663680000000002,5946101274.57,-6136160057.73
